name,height,hash,time,latest_url,previous_hash,previous_url,peer_count,unconfirmed_count,high_gas_price,medium_gas_price,low_gas_price,high_priority_fee,medium_priority_fee,low_priority_fee,base_fee,last_fork_height,last_fork_hash
ETH.main,18782945,180e9fed3929a46be791a4fcf1c04d56bff5daf77071caa9ea037e65e92e7578,2023-12-14T07:38:49.606947191Z,https://api.blockcypher.com/v1/eth/main/blocks/180e9fed3929a46be791a4fcf1c04d56bff5daf77071caa9ea037e65e92e7578,00da7bd16bf5117eb8ee31ceec502bbc995f363d28e3dd3d79c763fa114e85fb,https://api.blockcypher.com/v1/eth/main/blocks/00da7bd16bf5117eb8ee31ceec502bbc995f363d28e3dd3d79c763fa114e85fb,26,65825,52641727964,48154321032,46230284088,972390063,647881570,416401103,45811603751,18782359,e8c81b67476599c50c6f041d8c80f4c75a3bb0e0f2622b2d9a88515f001909fb
ETH.main,18782946,a23d81600384a4e2be0c46c7cb261d952ad690aba392169fdb8cb9cf158127d5,2023-12-14T07:39:03.559086935Z,https://api.blockcypher.com/v1/eth/main/blocks/a23d81600384a4e2be0c46c7cb261d952ad690aba392169fdb8cb9cf158127d5,000e9fed3929a46be791a4fcf1c04d56bff5daf77071caa9ea037e65e92e7578,https://api.blockcypher.com/v1/eth/main/blocks/000e9fed3929a46be791a4fcf1c04d56bff5daf77071caa9ea037e65e92e7578,26,66151,51923598422,48107887599,46230284088,928789786,649874804,463975117,50070297774,18782359,e8c81b67476599c50c6f041d8c80f4c75a3bb0e0f2622b2d9a88515f001909fb
ETH.main,18782946,a23d81600384a4e2be0c46c7cb261d952ad690aba392169fdb8cb9cf158127d5,2023-12-14T07:39:03.558934532Z,https://api.blockcypher.com/v1/eth/main/blocks/a23d81600384a4e2be0c46c7cb261d952ad690aba392169fdb8cb9cf158127d5,000e9fed3929a46be791a4fcf1c04d56bff5daf77071caa9ea037e65e92e7578,https://api.blockcypher.com/v1/eth/main/blocks/000e9fed3929a46be791a4fcf1c04d56bff5daf77071caa9ea037e65e92e7578,26,65905,51923598422,48084836834,46230284088,928789786,645087891,416401103,50070297774,18782359,e8c81b67476599c50c6f041d8c80f4c75a3bb0e0f2622b2d9a88515f001909fb
ETH.main,18782948,b6bffd7ef6c79696c9e2091c8500d704cab587c76c08a1bf1663a115a7e0038c,2023-12-14T07:39:29.514926738Z,https://api.blockcypher.com/v1/eth/main/blocks/b6bffd7ef6c79696c9e2091c8500d704cab587c76c08a1bf1663a115a7e0038c,0093d51fec878b216d4c8fb2b79ed346128916339cb9e8a9313578547bd3e84f,https://api.blockcypher.com/v1/eth/main/blocks/0093d51fec878b216d4c8fb2b79ed346128916339cb9e8a9313578547bd3e84f,26,65775,51866398358,48079703934,46230284088,971716588,649225529,415449746,48707071418,18782359,e8c81b67476599c50c6f041d8c80f4c75a3bb0e0f2622b2d9a88515f001909fb
ETH.main,18782949,c47cd4af3d585d7a4c43ebf4426b5cf54d1287b11f9b93ed6c1c28e99547b31a,2023-12-14T07:39:38.331060484Z,https://api.blockcypher.com/v1/eth/main/blocks/c47cd4af3d585d7a4c43ebf4426b5cf54d1287b11f9b93ed6c1c28e99547b31a,00bffd7ef6c79696c9e2091c8500d704cab587c76c08a1bf1663a115a7e0038c,https://api.blockcypher.com/v1/eth/main/blocks/00bffd7ef6c79696c9e2091c8500d704cab587c76c08a1bf1663a115a7e0038c,26,66127,51593222788,48075366053,46230284088,908617488,647688503,462882904,46073257638,18782359,e8c81b67476599c50c6f041d8c80f4c75a3bb0e0f2622b2d9a88515f001909fb
ETH.main,18782949,c47cd4af3d585d7a4c43ebf4426b5cf54d1287b11f9b93ed6c1c28e99547b31a,2023-12-14T07:39:38.331060484Z,https://api.blockcypher.com/v1/eth/main/blocks/c47cd4af3d585d7a4c43ebf4426b5cf54d1287b11f9b93ed6c1c28e99547b31a,00bffd7ef6c79696c9e2091c8500d704cab587c76c08a1bf1663a115a7e0038c,https://api.blockcypher.com/v1/eth/main/blocks/00bffd7ef6c79696c9e2091c8500d704cab587c76c08a1bf1663a115a7e0038c,26,66228,51593222788,48075366053,46230284088,908617488,647688503,462882904,46073257638,18782359,e8c81b67476599c50c6f041d8c80f4c75a3bb0e0f2622b2d9a88515f001909fb
ETH.main,18782950,9d11853f70900b56bbd6f30ef413150c6f83780d48720beafbe1a4907dd6ab2c,2023-12-14T07:40:01.504391076Z,https://api.blockcypher.com/v1/eth/main/blocks/9d11853f70900b56bbd6f30ef413150c6f83780d48720beafbe1a4907dd6ab2c,007cd4af3d585d7a4c43ebf4426b5cf54d1287b11f9b93ed6c1c28e99547b31a,https://api.blockcypher.com/v1/eth/main/blocks/007cd4af3d585d7a4c43ebf4426b5cf54d1287b11f9b93ed6c1c28e99547b31a,26,65873,51009648863,47993449853,46230284088,857560102,637548578,414843458,48426044211,18782359,e8c81b67476599c50c6f041d8c80f4c75a3bb0e0f2622b2d9a88515f001909fb
ETH.main,18782951,e57cd1fca5139af554f2e465368b0d328a2b570c00934b8e56b1ca9587af30a4,2023-12-14T07:40:05.532673674Z,https://api.blockcypher.com/v1/eth/main/blocks/e57cd1fca5139af554f2e465368b0d328a2b570c00934b8e56b1ca9587af30a4,0011853f70900b56bbd6f30ef413150c6f83780d48720beafbe1a4907dd6ab2c,https://api.blockcypher.com/v1/eth/main/blocks/0011853f70900b56bbd6f30ef413150c6f83780d48720beafbe1a4907dd6ab2c,25,65869,50828030201,47976512095,46230284088,836200822,635518869,414843458,50166606183,18782359,e8c81b67476599c50c6f041d8c80f4c75a3bb0e0f2622b2d9a88515f001909fb
ETH.main,18782951,e57cd1fca5139af554f2e465368b0d328a2b570c00934b8e56b1ca9587af30a4,2023-12-14T07:40:05.532579785Z,https://api.blockcypher.com/v1/eth/main/blocks/e57cd1fca5139af554f2e465368b0d328a2b570c00934b8e56b1ca9587af30a4,0011853f70900b56bbd6f30ef413150c6f83780d48720beafbe1a4907dd6ab2c,https://api.blockcypher.com/v1/eth/main/blocks/0011853f70900b56bbd6f30ef413150c6f83780d48720beafbe1a4907dd6ab2c,26,66313,50828030201,47999452247,46230284088,836200822,640283922,462191151,50166606183,18782359,e8c81b67476599c50c6f041d8c80f4c75a3bb0e0f2622b2d9a88515f001909fb
ETH.main,18782952,0e87b279e9a3614c63de02bccdb47677a4d774da4f3dd684df755ceeb6a58341,2023-12-14T07:40:24.20357027Z,https://api.blockcypher.com/v1/eth/main/blocks/0e87b279e9a3614c63de02bccdb47677a4d774da4f3dd684df755ceeb6a58341,007cd1fca5139af554f2e465368b0d328a2b570c00934b8e56b1ca9587af30a4,https://api.blockcypher.com/v1/eth/main/blocks/007cd1fca5139af554f2e465368b0d328a2b570c00934b8e56b1ca9587af30a4,26,66043,50828030201,47976512095,46230284088,836200822,635518869,414843458,43895780411,18782359,e8c81b67476599c50c6f041d8c80f4c75a3bb0e0f2622b2d9a88515f001909fb
ETH.main,18782953,aa2bd2ab9902409fd6633ffc8ad63aecfc2f832f39b5e15001fa16b84564c247,2023-12-14T07:40:42.732353917Z,https://api.blockcypher.com/v1/eth/main/blocks/aa2bd2ab9902409fd6633ffc8ad63aecfc2f832f39b5e15001fa16b84564c247,0087b279e9a3614c63de02bccdb47677a4d774da4f3dd684df755ceeb6a58341,https://api.blockcypher.com/v1/eth/main/blocks/0087b279e9a3614c63de02bccdb47677a4d774da4f3dd684df755ceeb6a58341,26,66172,50669252272,47956178791,46230284088,834673242,643237978,463230947,49284446167,18782359,e8c81b67476599c50c6f041d8c80f4c75a3bb0e0f2622b2d9a88515f001909fb
ETH.main,18782954,7f49bdac934a0df75d724e0febfaee4371d8e4a958653704c5a1c790924edb27,2023-12-14T07:40:49.874774496Z,https://api.blockcypher.com/v1/eth/main/blocks/7f49bdac934a0df75d724e0febfaee4371d8e4a958653704c5a1c790924edb27,002bd2ab9902409fd6633ffc8ad63aecfc2f832f39b5e15001fa16b84564c247,https://api.blockcypher.com/v1/eth/main/blocks/002bd2ab9902409fd6633ffc8ad63aecfc2f832f39b5e15001fa16b84564c247,25,65807,50640028328,47931374655,46230284088,827168550,637921357,416024415,50198447167,18782359,e8c81b67476599c50c6f041d8c80f4c75a3bb0e0f2622b2d9a88515f001909fb
ETH.main,18782955,891cd1a2c0540eadd0be956f18d287a0aa52624e12db96dc1352f52f3f91b47b,2023-12-14T07:41:03.332098507Z,https://api.blockcypher.com/v1/eth/main/blocks/891cd1a2c0540eadd0be956f18d287a0aa52624e12db96dc1352f52f3f91b47b,0049bdac934a0df75d724e0febfaee4371d8e4a958653704c5a1c790924edb27,https://api.blockcypher.com/v1/eth/main/blocks/0049bdac934a0df75d724e0febfaee4371d8e4a958653704c5a1c790924edb27,26,65861,50774732470,47944845069,46230284088,863224112,641526913,416024415,45989083571,18782359,e8c81b67476599c50c6f041d8c80f4c75a3bb0e0f2622b2d9a88515f001909fb
ETH.main,18782955,891cd1a2c0540eadd0be956f18d287a0aa52624e12db96dc1352f52f3f91b47b,2023-12-14T07:41:03.331957223Z,https://api.blockcypher.com/v1/eth/main/blocks/891cd1a2c0540eadd0be956f18d287a0aa52624e12db96dc1352f52f3f91b47b,0049bdac934a0df75d724e0febfaee4371d8e4a958653704c5a1c790924edb27,https://api.blockcypher.com/v1/eth/main/blocks/0049bdac934a0df75d724e0febfaee4371d8e4a958653704c5a1c790924edb27,26,65993,50774732470,47944845069,46230284088,863224112,641526913,416024415,45989083571,18782359,e8c81b67476599c50c6f041d8c80f4c75a3bb0e0f2622b2d9a88515f001909fb
ETH.main,18782957,bf3132eb22bbc3ee27e333cc82a412335bd2a6aa15f662c95d632517aa0e7d79,2023-12-14T07:41:24.156873882Z,https://api.blockcypher.com/v1/eth/main/blocks/bf3132eb22bbc3ee27e333cc82a412335bd2a6aa15f662c95d632517aa0e7d79,00331df00226ee165b9b17186d852f6c236d61bcd6107deb79447d0e2f7e8961,https://api.blockcypher.com/v1/eth/main/blocks/00331df00226ee165b9b17186d852f6c236d61bcd6107deb79447d0e2f7e8961,26,65399,50868698497,47952664913,46230284088,929681036,647841884,415231014,46764482995,18782359,e8c81b67476599c50c6f041d8c80f4c75a3bb0e0f2622b2d9a88515f001909fb
ETH.main,18782957,bf3132eb22bbc3ee27e333cc82a412335bd2a6aa15f662c95d632517aa0e7d79,2023-12-14T07:41:24.157051598Z,https://api.blockcypher.com/v1/eth/main/blocks/bf3132eb22bbc3ee27e333cc82a412335bd2a6aa15f662c95d632517aa0e7d79,00331df00226ee165b9b17186d852f6c236d61bcd6107deb79447d0e2f7e8961,https://api.blockcypher.com/v1/eth/main/blocks/00331df00226ee165b9b17186d852f6c236d61bcd6107deb79447d0e2f7e8961,25,65353,50868698497,47952664913,46230284088,929681036,647841884,415231014,46764482995,18782359,e8c81b67476599c50c6f041d8c80f4c75a3bb0e0f2622b2d9a88515f001909fb
ETH.main,18782958,8935ddae4e06b611f42bd8b04ac17dd61a706755a3fe1abb02a028fb290a6fe2,2023-12-14T07:41:39.936899875Z,https://api.blockcypher.com/v1/eth/main/blocks/8935ddae4e06b611f42bd8b04ac17dd61a706755a3fe1abb02a028fb290a6fe2,003132eb22bbc3ee27e333cc82a412335bd2a6aa15f662c95d632517aa0e7d79,https://api.blockcypher.com/v1/eth/main/blocks/003132eb22bbc3ee27e333cc82a412335bd2a6aa15f662c95d632517aa0e7d79,26,65773,50620841000,47948322278,46230284088,922799413,651781077,462311212,46035807785,18782359,e8c81b67476599c50c6f041d8c80f4c75a3bb0e0f2622b2d9a88515f001909fb
ETH.main,18782959,dcb74dfade55fe84a9b626805e3e270f962437457c837a58de8b9a712e274960,2023-12-14T07:41:49.652402656Z,https://api.blockcypher.com/v1/eth/main/blocks/dcb74dfade55fe84a9b626805e3e270f962437457c837a58de8b9a712e274960,0035ddae4e06b611f42bd8b04ac17dd61a706755a3fe1abb02a028fb290a6fe2,https://api.blockcypher.com/v1/eth/main/blocks/0035ddae4e06b611f42bd8b04ac17dd61a706755a3fe1abb02a028fb290a6fe2,26,65778,50102888673,47896527045,46230284088,902927948,649793931,462311212,42556012098,18782359,e8c81b67476599c50c6f041d8c80f4c75a3bb0e0f2622b2d9a88515f001909fb
ETH.main,18782960,275636b8d4f01426ee944c332972fe8e2e692c76756557c105c774e8ff5ded5d,2023-12-14T07:42:00.668559704Z,https://api.blockcypher.com/v1/eth/main/blocks/275636b8d4f01426ee944c332972fe8e2e692c76756557c105c774e8ff5ded5d,00b74dfade55fe84a9b626805e3e270f962437457c837a58de8b9a712e274960,https://api.blockcypher.com/v1/eth/main/blocks/00b74dfade55fe84a9b626805e3e270f962437457c837a58de8b9a712e274960,25,65361,49707636086,47830527485,46230284088,983910137,653150700,415231014,38436965684,18782359,e8c81b67476599c50c6f041d8c80f4c75a3bb0e0f2622b2d9a88515f001909fb
ETH.main,18782961,0c5906884343c4d7f43024d6cdb6c0c211a35012f9ca25f6a962b4e31b4c677c,2023-12-14T07:42:18.021737089Z,https://api.blockcypher.com/v1/eth/main/blocks/0c5906884343c4d7f43024d6cdb6c0c211a35012f9ca25f6a962b4e31b4c677c,005636b8d4f01426ee944c332972fe8e2e692c76756557c105c774e8ff5ded5d,https://api.blockcypher.com/v1/eth/main/blocks/005636b8d4f01426ee944c332972fe8e2e692c76756557c105c774e8ff5ded5d,26,65682,49230174807,47776950675,46230284088,961037687,654612695,462112975,43237382351,18782359,e8c81b67476599c50c6f041d8c80f4c75a3bb0e0f2622b2d9a88515f001909fb
ETH.main,18782961,0c5906884343c4d7f43024d6cdb6c0c211a35012f9ca25f6a962b4e31b4c677c,2023-12-14T07:42:18.021802938Z,https://api.blockcypher.com/v1/eth/main/blocks/0c5906884343c4d7f43024d6cdb6c0c211a35012f9ca25f6a962b4e31b4c677c,005636b8d4f01426ee944c332972fe8e2e692c76756557c105c774e8ff5ded5d,https://api.blockcypher.com/v1/eth/main/blocks/005636b8d4f01426ee944c332972fe8e2e692c76756557c105c774e8ff5ded5d,25,65343,49230174807,47754247100,46230284088,961037687,649873480,415063649,43237382351,18782359,e8c81b67476599c50c6f041d8c80f4c75a3bb0e0f2622b2d9a88515f001909fb
ETH.main,18782962,92d0b376843d5badb2e0193c6d1b3545886771b26d1e1681ce37cb30a757272c,2023-12-14T07:42:33.238242006Z,https://api.blockcypher.com/v1/eth/main/blocks/92d0b376843d5badb2e0193c6d1b3545886771b26d1e1681ce37cb30a757272c,005906884343c4d7f43024d6cdb6c0c211a35012f9ca25f6a962b4e31b4c677c,https://api.blockcypher.com/v1/eth/main/blocks/005906884343c4d7f43024d6cdb6c0c211a35012f9ca25f6a962b4e31b4c677c,25,65286,48991918529,47718286551,46230284088,985917178,651380296,413593355,46589616238,18782359,e8c81b67476599c50c6f041d8c80f4c75a3bb0e0f2622b2d9a88515f001909fb
ETH.main,18782964,844e9596ff1a693e207b0366552540eaf3e489eaf19970457633360f488f5219,2023-12-14T07:42:49.760754347Z,https://api.blockcypher.com/v1/eth/main/blocks/844e9596ff1a693e207b0366552540eaf3e489eaf19970457633360f488f5219,00eee21bd965f4513d75d43f764d7972b2bb3e5571c904615cd4354bf728b7bc,https://api.blockcypher.com/v1/eth/main/blocks/00eee21bd965f4513d75d43f764d7972b2bb3e5571c904615cd4354bf728b7bc,26,65178,49083432488,47726861735,46230284088,972136369,650121493,413593355,46294466684,18782359,e8c81b67476599c50c6f041d8c80f4c75a3bb0e0f2622b2d9a88515f001909fb
ETH.main,18782964,844e9596ff1a693e207b0366552540eaf3e489eaf19970457633360f488f5219,2023-12-14T07:42:49.760578946Z,https://api.blockcypher.com/v1/eth/main/blocks/844e9596ff1a693e207b0366552540eaf3e489eaf19970457633360f488f5219,00eee21bd965f4513d75d43f764d7972b2bb3e5571c904615cd4354bf728b7bc,https://api.blockcypher.com/v1/eth/main/blocks/00eee21bd965f4513d75d43f764d7972b2bb3e5571c904615cd4354bf728b7bc,26,65415,49083432488,47726861735,46230284088,972136369,650121493,413593355,46294466684,18782359,e8c81b67476599c50c6f041d8c80f4c75a3bb0e0f2622b2d9a88515f001909fb
ETH.main,18782965,0cb861d7e75c3641dc0b6c01aa640a067e3bbd3f7cd18453665aa2e85a8136b1,2023-12-14T07:43:01.485984827Z,https://api.blockcypher.com/v1/eth/main/blocks/0cb861d7e75c3641dc0b6c01aa640a067e3bbd3f7cd18453665aa2e85a8136b1,004e9596ff1a693e207b0366552540eaf3e489eaf19970457633360f488f5219,https://api.blockcypher.com/v1/eth/main/blocks/004e9596ff1a693e207b0366552540eaf3e489eaf19970457633360f488f5219,26,65739,48890711551,47729793471,46230284088,985517038,656783235,460244390,44046808215,18782359,e8c81b67476599c50c6f041d8c80f4c75a3bb0e0f2622b2d9a88515f001909fb
ETH.main,18782966,7e83572818877edbb21ca3d97291467ae204c695aecb6583e8babdbcd4180795,2023-12-14T07:43:16.584646521Z,https://api.blockcypher.com/v1/eth/main/blocks/7e83572818877edbb21ca3d97291467ae204c695aecb6583e8babdbcd4180795,00b861d7e75c3641dc0b6c01aa640a067e3bbd3f7cd18453665aa2e85a8136b1,https://api.blockcypher.com/v1/eth/main/blocks/00b861d7e75c3641dc0b6c01aa640a067e3bbd3f7cd18453665aa2e85a8136b1,26,65268,48730718851,47672342919,46230284088,1039646767,657609868,413497834,47389802390,18782359,e8c81b67476599c50c6f041d8c80f4c75a3bb0e0f2622b2d9a88515f001909fb
ETH.main,18782967,d0c4688deae37a1f57bc3bb15f930326bf5f855f4039ab6787c2759c5573acf2,2023-12-14T07:43:26.839854479Z,https://api.blockcypher.com/v1/eth/main/blocks/d0c4688deae37a1f57bc3bb15f930326bf5f855f4039ab6787c2759c5573acf2,0083572818877edbb21ca3d97291467ae204c695aecb6583e8babdbcd4180795,https://api.blockcypher.com/v1/eth/main/blocks/0083572818877edbb21ca3d97291467ae204c695aecb6583e8babdbcd4180795,26,65750,48719189416,47692539933,46230284088,1013368534,659235431,460244390,45755894019,18782359,e8c81b67476599c50c6f041d8c80f4c75a3bb0e0f2622b2d9a88515f001909fb
ETH.main,18782968,6ac10a2e71be88089d384f0cb41118b2941a4e7a2441d095922293a06188d638,2023-12-14T07:43:39.127294469Z,https://api.blockcypher.com/v1/eth/main/blocks/6ac10a2e71be88089d384f0cb41118b2941a4e7a2441d095922293a06188d638,00c4688deae37a1f57bc3bb15f930326bf5f855f4039ab6787c2759c5573acf2,https://api.blockcypher.com/v1/eth/main/blocks/00c4688deae37a1f57bc3bb15f930326bf5f855f4039ab6787c2759c5573acf2,26,65373,48703140239,47647569680,46230284088,986708821,651920537,413497834,45506496562,18782359,e8c81b67476599c50c6f041d8c80f4c75a3bb0e0f2622b2d9a88515f001909fb
ETH.main,18782969,b964e8091001d88a37972418520dd5e91f60c7773fd9f9a397226e1ef62b9af0,2023-12-14T07:43:49.859243128Z,https://api.blockcypher.com/v1/eth/main/blocks/b964e8091001d88a37972418520dd5e91f60c7773fd9f9a397226e1ef62b9af0,00c10a2e71be88089d384f0cb41118b2941a4e7a2441d095922293a06188d638,https://api.blockcypher.com/v1/eth/main/blocks/00c10a2e71be88089d384f0cb41118b2941a4e7a2441d095922293a06188d638,26,65720,48704255462,47646145538,46230284088,954665556,653427144,460244390,48272013958,18782359,e8c81b67476599c50c6f041d8c80f4c75a3bb0e0f2622b2d9a88515f001909fb
ETH.main,18782970,f3c52ea2ae94a0171175746fde475c28cbf78e925b50d7f801504253cafde74c,2023-12-14T07:44:01.16178716Z,https://api.blockcypher.com/v1/eth/main/blocks/f3c52ea2ae94a0171175746fde475c28cbf78e925b50d7f801504253cafde74c,0064e8091001d88a37972418520dd5e91f60c7773fd9f9a397226e1ef62b9af0,https://api.blockcypher.com/v1/eth/main/blocks/0064e8091001d88a37972418520dd5e91f60c7773fd9f9a397226e1ef62b9af0,26,65419,48701858156,47641800704,46230284088,923172586,645330370,413497834,45168934833,18782359,e8c81b67476599c50c6f041d8c80f4c75a3bb0e0f2622b2d9a88515f001909fb
ETH.main,18782970,f3c52ea2ae94a0171175746fde475c28cbf78e925b50d7f801504253cafde74c,2023-12-14T07:44:01.161861597Z,https://api.blockcypher.com/v1/eth/main/blocks/f3c52ea2ae94a0171175746fde475c28cbf78e925b50d7f801504253cafde74c,0064e8091001d88a37972418520dd5e91f60c7773fd9f9a397226e1ef62b9af0,https://api.blockcypher.com/v1/eth/main/blocks/0064e8091001d88a37972418520dd5e91f60c7773fd9f9a397226e1ef62b9af0,26,65897,48702960619,47664262321,46230284088,923172586,650041658,460244390,45168934833,18782359,e8c81b67476599c50c6f041d8c80f4c75a3bb0e0f2622b2d9a88515f001909fb
ETH.main,18782971,28d66dfa34466cc6f278e496dcfd287c116ade10893c411159c0d459c2cfe81d,2023-12-14T07:44:15.46748459Z,https://api.blockcypher.com/v1/eth/main/blocks/28d66dfa34466cc6f278e496dcfd287c116ade10893c411159c0d459c2cfe81d,00c52ea2ae94a0171175746fde475c28cbf78e925b50d7f801504253cafde74c,https://api.blockcypher.com/v1/eth/main/blocks/00c52ea2ae94a0171175746fde475c28cbf78e925b50d7f801504253cafde74c,26,65811,48646706629,47647485765,46230284088,897307477,647520047,460244390,49644775400,18782359,e8c81b67476599c50c6f041d8c80f4c75a3bb0e0f2622b2d9a88515f001909fb
ETH.main,18782972,a60d85fdae24618f424741eeba075a3b6801ebd2f2d004b725af236348d80c9d,2023-12-14T07:44:28.012347822Z,https://api.blockcypher.com/v1/eth/main/blocks/a60d85fdae24618f424741eeba075a3b6801ebd2f2d004b725af236348d80c9d,00d66dfa34466cc6f278e496dcfd287c116ade10893c411159c0d459c2cfe81d,https://api.blockcypher.com/v1/eth/main/blocks/00d66dfa34466cc6f278e496dcfd287c116ade10893c411159c0d459c2cfe81d,26,65785,48655233144,47688300395,46230284088,956201535,653058108,460244390,49837776497,18782359,e8c81b67476599c50c6f041d8c80f4c75a3bb0e0f2622b2d9a88515f001909fb
ETH.main,18782973,371296952c2cd43a5da44f51c7fbc45643f02754ab47a54501f9ed86418b0c1c,2023-12-14T07:44:36.436163679Z,https://api.blockcypher.com/v1/eth/main/blocks/371296952c2cd43a5da44f51c7fbc45643f02754ab47a54501f9ed86418b0c1c,000d85fdae24618f424741eeba075a3b6801ebd2f2d004b725af236348d80c9d,https://api.blockcypher.com/v1/eth/main/blocks/000d85fdae24618f424741eeba075a3b6801ebd2f2d004b725af236348d80c9d,26,65357,48951281190,47696781689,46230284088,876026445,640328564,413497834,45337512496,18782359,e8c81b67476599c50c6f041d8c80f4c75a3bb0e0f2622b2d9a88515f001909fb
ETH.main,18782974,20b172c09665635681efb9b97f635aa2cbe96baafc873efe2b8d2df50099b257,2023-12-14T07:44:52.73725286Z,https://api.blockcypher.com/v1/eth/main/blocks/20b172c09665635681efb9b97f635aa2cbe96baafc873efe2b8d2df50099b257,001296952c2cd43a5da44f51c7fbc45643f02754ab47a54501f9ed86418b0c1c,https://api.blockcypher.com/v1/eth/main/blocks/001296952c2cd43a5da44f51c7fbc45643f02754ab47a54501f9ed86418b0c1c,26,65794,48740645554,47694848365,46230284088,914603578,648848476,459801432,48353915433,18782359,e8c81b67476599c50c6f041d8c80f4c75a3bb0e0f2622b2d9a88515f001909fb
ETH.main,18782975,fef0eeae2488febbcbb38cc5e670818d9c6d38453985ceaf0f928ef05c2aabab,2023-12-14T07:45:02.853076997Z,https://api.blockcypher.com/v1/eth/main/blocks/fef0eeae2488febbcbb38cc5e670818d9c6d38453985ceaf0f928ef05c2aabab,00b172c09665635681efb9b97f635aa2cbe96baafc873efe2b8d2df50099b257,https://api.blockcypher.com/v1/eth/main/blocks/00b172c09665635681efb9b97f635aa2cbe96baafc873efe2b8d2df50099b257,26,65366,48877821623,47686362446,46230284088,890562704,641743662,413171669,51676717926,18782359,e8c81b67476599c50c6f041d8c80f4c75a3bb0e0f2622b2d9a88515f001909fb
ETH.main,18782975,fef0eeae2488febbcbb38cc5e670818d9c6d38453985ceaf0f928ef05c2aabab,2023-12-14T07:45:02.853091758Z,https://api.blockcypher.com/v1/eth/main/blocks/fef0eeae2488febbcbb38cc5e670818d9c6d38453985ceaf0f928ef05c2aabab,00b172c09665635681efb9b97f635aa2cbe96baafc873efe2b8d2df50099b257,https://api.blockcypher.com/v1/eth/main/blocks/00b172c09665635681efb9b97f635aa2cbe96baafc873efe2b8d2df50099b257,26,65463,48877821623,47686362446,46230284088,890562704,641743662,413171669,51676717926,18782359,e8c81b67476599c50c6f041d8c80f4c75a3bb0e0f2622b2d9a88515f001909fb
ETH.main,18782977,ed43de87a1cb9b45bb13fc5fbc1750a88db901c11386dd4df65962781832e1e3,2023-12-14T07:45:26.198246221Z,https://api.blockcypher.com/v1/eth/main/blocks/ed43de87a1cb9b45bb13fc5fbc1750a88db901c11386dd4df65962781832e1e3,0079d032ba4a85e77052a66d245fdad99cac49c492e0e06fe5d3f4d3110d7334,https://api.blockcypher.com/v1/eth/main/blocks/0079d032ba4a85e77052a66d245fdad99cac49c492e0e06fe5d3f4d3110d7334,26,65471,50162546770,47814834960,46230284088,920221744,644709566,413171669,50497309367,18782359,e8c81b67476599c50c6f041d8c80f4c75a3bb0e0f2622b2d9a88515f001909fb
ETH.main,18782977,ed43de87a1cb9b45bb13fc5fbc1750a88db901c11386dd4df65962781832e1e3,2023-12-14T07:45:26.198472764Z,https://api.blockcypher.com/v1/eth/main/blocks/ed43de87a1cb9b45bb13fc5fbc1750a88db901c11386dd4df65962781832e1e3,0079d032ba4a85e77052a66d245fdad99cac49c492e0e06fe5d3f4d3110d7334,https://api.blockcypher.com/v1/eth/main/blocks/0079d032ba4a85e77052a66d245fdad99cac49c492e0e06fe5d3f4d3110d7334,26,65910,50162546770,47837038487,46230284088,920221744,649410293,459801432,50497309367,18782359,e8c81b67476599c50c6f041d8c80f4c75a3bb0e0f2622b2d9a88515f001909fb
ETH.main,18782978,9f61b4a0d8265daf432b3a88d9f58911c990ba1572a8a479db9df27ac69514df,2023-12-14T07:45:40.214778518Z,https://api.blockcypher.com/v1/eth/main/blocks/9f61b4a0d8265daf432b3a88d9f58911c990ba1572a8a479db9df27ac69514df,0043de87a1cb9b45bb13fc5fbc1750a88db901c11386dd4df65962781832e1e3,https://api.blockcypher.com/v1/eth/main/blocks/0043de87a1cb9b45bb13fc5fbc1750a88db901c11386dd4df65962781832e1e3,26,65485,50394011523,47838871048,46230284088,907454703,643337571,412775923,51033681266,18782359,e8c81b67476599c50c6f041d8c80f4c75a3bb0e0f2622b2d9a88515f001909fb
ETH.main,18782979,39f115a90f0a1e16b5a69e4d8ce9f3ab7125192b492c2ab92dd3d9ddcb320688,2023-12-14T07:45:50.306921384Z,https://api.blockcypher.com/v1/eth/main/blocks/39f115a90f0a1e16b5a69e4d8ce9f3ab7125192b492c2ab92dd3d9ddcb320688,0061b4a0d8265daf432b3a88d9f58911c990ba1572a8a479db9df27ac69514df,https://api.blockcypher.com/v1/eth/main/blocks/0061b4a0d8265daf432b3a88d9f58911c990ba1572a8a479db9df27ac69514df,26,65416,50720243190,47871494215,46230284088,887218336,641313934,412775923,50443899046,18782359,e8c81b67476599c50c6f041d8c80f4c75a3bb0e0f2622b2d9a88515f001909fb
